"CountryCode","Country","ItemCode","Item","ElementGroup","ElementCode","Element","Year","Unit","Value","Flag"
"9","Argentina","1314","Botanic.Produc&Biologic.","5161","5161","Use","1997","tonnes","221.000","Q"
"9","Argentina","1314","Botanic.Produc&Biologic.","5161","5161","Use","1998","tonnes","9.000","Q"
"9","Argentina","1324","Carbamates Herbicides","5161","5161","Use","1993","tonnes","37.000","Q"
"9","Argentina","1324","Carbamates Herbicides","5161","5161","Use","1994","tonnes","28.000","Q"
"9","Argentina","1324","Carbamates Herbicides","5161","5161","Use","1995","tonnes","36.000","Q"
"9","Argentina","1324","Carbamates Herbicides","5161","5161","Use","1996","tonnes","588.000","Q"
"9","Argentina","1324","Carbamates Herbicides","5161","5161","Use","1997","tonnes","650.000","Q"
"9","Argentina","1324","Carbamates Herbicides","5161","5161","Use","1998","tonnes","69.000","Q"
"9","Argentina","1312","Carbamates Insecticides","5161","5161","Use","1993","tonnes","593.000","Q"
"9","Argentina","1312","Carbamates Insecticides","5161","5161","Use","1994","tonnes","546.000","Q"
"9","Argentina","1312","Carbamates Insecticides","5161","5161","Use","1995","tonnes","904.000","Q"
"9","Argentina","1312","Carbamates Insecticides","5161","5161","Use","1996","tonnes","1338.000","Q"
"9","Argentina","1312","Carbamates Insecticides","5161","5161","Use","1997","tonnes","1802.000","Q"
"9","Argentina","1312","Carbamates Insecticides","5161","5161","Use","1998","tonnes","385.000","Q"
"9","Argentina","1310","Chlorinated Hydrocarbons","5161","5161","Use","1993","tonnes","44.000","Q"
"9","Argentina","1310","Chlorinated Hydrocarbons","5161","5161","Use","1994","tonnes","25.000","Q"
"9","Argentina","1310","Chlorinated Hydrocarbons","5161","5161","Use","1995","tonnes","24.000","Q"
"9","Argentina","1310","Chlorinated Hydrocarbons","5161","5161","Use","1996","tonnes","25.000","Q"
"9","Argentina","1310","Chlorinated Hydrocarbons","5161","5161","Use","1997","tonnes","17.000","Q"
"9","Argentina","1310","Chlorinated Hydrocarbons","5161","5161","Use","1998","tonnes","1192.000","Q"
"9","Argentina","1336","Diazines, Morpholines","5161","5161","Use","1993","tonnes","23.000","Q"
"9","Argentina","1336","Diazines, Morpholines","5161","5161","Use","1994","tonnes","6.000","Q"
"9","Argentina","1336","Diazines, Morpholines","5161","5161","Use","1995","tonnes","5.000","Q"
"9","Argentina","1336","Diazines, Morpholines","5161","5161","Use","1998","tonnes","6.000","Q"
"9","Argentina","1325","Dinitroanilines","5161","5161","Use","1993","tonnes","195.000","Q"
"9","Argentina","1325","Dinitroanilines","5161","5161","Use","1994","tonnes","373.000","Q"
"9","Argentina","1325","Dinitroanilines","5161","5161","Use","1995","tonnes","1332.000","Q"
"9","Argentina","1325","Dinitroanilines","5161","5161","Use","1996","tonnes","900.000","Q"
"9","Argentina","1325","Dinitroanilines","5161","5161","Use","1997","tonnes","2950.000","Q"
"9","Argentina","1325","Dinitroanilines","5161","5161","Use","1998","tonnes","1222.000","Q"
"9","Argentina","1333","Dithiocarbamates","5161","5161","Use","1993","tonnes","2676.000","Q"
"9","Argentina","1333","Dithiocarbamates","5161","5161","Use","1994","tonnes","2087.000","Q"
"9","Argentina","1333","Dithiocarbamates","5161","5161","Use","1995","tonnes","2272.000","Q"
"9","Argentina","1333","Dithiocarbamates","5161","5161","Use","1996","tonnes","2656.000","Q"
"9","Argentina","1333","Dithiocarbamates","5161","5161","Use","1997","tonnes","3624.000","Q"
"9","Argentina","1333","Dithiocarbamates","5161","5161","Use","1998","tonnes","2727.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1993","tonnes","4799.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1994","tonnes","5641.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1995","tonnes","6297.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1996","tonnes","6107.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1997","tonnes","9064.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","1998","tonnes","6041.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2006","tonnes","9348.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2007","tonnes","12955.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2008","tonnes","13866.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2009","tonnes","10341.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2010","tonnes","19437.000","Q"
"9","Argentina","1331","Fungicides&Bactericides + (Total)","5161","5161","Use","2011","tonnes","20073.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","1993","tonnes","17533.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","1994","tonnes","19376.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","1995","tonnes","24863.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","1996","tonnes","38185.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","1997","tonnes","55171.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","1998","tonnes","47355.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","2006","tonnes","143635.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","2007","tonnes","180337.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","2008","tonnes","199376.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","2009","tonnes","135077.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","2010","tonnes","227185.000","Q"
"9","Argentina","1320","Herbicides + (Total)","5161","5161","Use","2011","tonnes","212337.000","Q"
"9","Argentina","1332","Inorganics","5161","5161","Use","1993","tonnes","1178.000","Q"
"9","Argentina","1332","Inorganics","5161","5161","Use","1994","tonnes","2242.000","Q"
"9","Argentina","1332","Inorganics","5161","5161","Use","1995","tonnes","2578.000","Q"
"9","Argentina","1332","Inorganics","5161","5161","Use","1996","tonnes","1755.000","Q"
"9","Argentina","1332","Inorganics","5161","5161","Use","1997","tonnes","2923.000","Q"
"9","Argentina","1332","Inorganics","5161","5161","Use","1998","tonnes","2062.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","1993","tonnes","3503.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","1994","tonnes","4883.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","1995","tonnes","6188.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","1996","tonnes","9456.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","1997","tonnes","12535.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","1998","tonnes","7964.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","2006","tonnes","18684.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","2007","tonnes","23659.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","2008","tonnes","18695.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","2009","tonnes","15857.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","2010","tonnes","26519.000","Q"
"9","Argentina","1309","Insecticides + (Total)","5161","5161","Use","2011","tonnes","23240.000","Q"
"9","Argentina","1316","Mineral Oils","5161","5161","Use","1998","tonnes","764.000","Q"
"9","Argentina","1354","Mineral Oils + (Total)","5161","5161","Use","1998","tonnes","764.000","Q"
"9","Argentina","1311","Organo-Phosphates","5161","5161","Use","1993","tonnes","1793.000","Q"
"9","Argentina","1311","Organo-Phosphates","5161","5161","Use","1994","tonnes","2532.000","Q"
"9","Argentina","1311","Organo-Phosphates","5161","5161","Use","1995","tonnes","2955.000","Q"
"9","Argentina","1311","Organo-Phosphates","5161","5161","Use","1996","tonnes","5400.000","Q"
"9","Argentina","1311","Organo-Phosphates","5161","5161","Use","1997","tonnes","7066.000","Q"
"9","Argentina","1311","Organo-Phosphates","5161","5161","Use","1998","tonnes","4779.000","Q"
"9","Argentina","1337","Other Fungicides","5161","5161","Use","1993","tonnes","583.000","Q"
"9","Argentina","1337","Other Fungicides","5161","5161","Use","1994","tonnes","667.000","Q"
"9","Argentina","1337","Other Fungicides","5161","5161","Use","1995","tonnes","716.000","Q"
"9","Argentina","1337","Other Fungicides","5161","5161","Use","1996","tonnes","797.000","Q"
"9","Argentina","1337","Other Fungicides","5161","5161","Use","1997","tonnes","1250.000","Q"
"9","Argentina","1337","Other Fungicides","5161","5161","Use","1998","tonnes","483.000","Q"
"9","Argentina","1327","Other Herbicides","5161","5161","Use","1993","tonnes","8812.000","Q"
"9","Argentina","1327","Other Herbicides","5161","5161","Use","1994","tonnes","8804.000","Q"
"9","Argentina","1327","Other Herbicides","5161","5161","Use","1995","tonnes","9840.000","Q"
"9","Argentina","1327","Other Herbicides","5161","5161","Use","1996","tonnes","14575.000","Q"
"9","Argentina","1327","Other Herbicides","5161","5161","Use","1997","tonnes","18550.000","Q"
"9","Argentina","1327","Other Herbicides","5161","5161","Use","1998","tonnes","31741.000","Q"
"9","Argentina","1315","Other Insecticides","5161","5161","Use","1993","tonnes","919.000","Q"
"9","Argentina","1315","Other Insecticides","5161","5161","Use","1994","tonnes","1397.000","Q"
"9","Argentina","1315","Other Insecticides","5161","5161","Use","1995","tonnes","1751.000","Q"
"9","Argentina","1315","Other Insecticides","5161","5161","Use","1996","tonnes","1841.000","Q"
"9","Argentina","1315","Other Insecticides","5161","5161","Use","1997","tonnes","2160.000","Q"
"9","Argentina","1315","Other Insecticides","5161","5161","Use","1998","tonnes","1152.000","Q"
"9","Argentina","1355","Other Pesticides nes","5161","5161","Use","2006","tonnes","5697.000","Q"
"9","Argentina","1355","Other Pesticides nes","5161","5161","Use","2007","tonnes","4213.000","Q"
"9","Argentina","1355","Other Pesticides nes","5161","5161","Use","2008","tonnes","4583.000","Q"
"9","Argentina","1355","Other Pesticides nes","5161","5161","Use","2009","tonnes","4288.000","Q"
"9","Argentina","1355","Other Pesticides nes","5161","5161","Use","2010","tonnes","8874.000","Q"
"9","Argentina","1355","Other Pesticides nes","5161","5161","Use","2011","tonnes","9347.000","Q"
"9","Argentina","1359","Other Pesticides nes + (Total)","5161","5161","Use","2006","tonnes","5697.000","Q"
"9","Argentina","1359","Other Pesticides nes + (Total)","5161","5161","Use","2007","tonnes","4213.000","Q"
"9","Argentina","1359","Other Pesticides nes + (Total)","5161","5161","Use","2008","tonnes","4583.000","Q"
"9","Argentina","1359","Other Pesticides nes + (Total)","5161","5161","Use","2009","tonnes","4288.000","Q"
"9","Argentina","1359","Other Pesticides nes + (Total)","5161","5161","Use","2010","tonnes","8874.000","Q"
"9","Argentina","1359","Other Pesticides nes + (Total)","5161","5161","Use","2011","tonnes","9347.000","Q"
"9","Argentina","1347","Other Rodenticides","5161","5161","Use","1993","tonnes","1.000","Q"
"9","Argentina","1347","Other Rodenticides","5161","5161","Use","1994","tonnes","1.000","Q"
"9","Argentina","1347","Other Rodenticides","5161","5161","Use","1995","tonnes","2.000","Q"
"9","Argentina","1321","Phenoxy Hormone Products","5161","5161","Use","1993","tonnes","515.000","Q"
"9","Argentina","1321","Phenoxy Hormone Products","5161","5161","Use","1994","tonnes","885.000","Q"
"9","Argentina","1321","Phenoxy Hormone Products","5161","5161","Use","1995","tonnes","453.000","Q"
"9","Argentina","1321","Phenoxy Hormone Products","5161","5161","Use","1996","tonnes","1550.000","Q"
"9","Argentina","1321","Phenoxy Hormone Products","5161","5161","Use","1997","tonnes","2880.000","Q"
"9","Argentina","1321","Phenoxy Hormone Products","5161","5161","Use","1998","tonnes","1772.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","1993","tonnes","319.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","1994","tonnes","293.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","1995","tonnes","491.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","1996","tonnes","844.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","1997","tonnes","918.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","1998","tonnes","270.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","2006","tonnes","270.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","2007","tonnes","535.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","2008","tonnes","500.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","2009","tonnes","381.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","2010","tonnes","708.000","Q"
"9","Argentina","1341","Plant Growth Regulators","5161","5161","Use","2011","tonnes","1055.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","1993","tonnes","319.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","1994","tonnes","293.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","1995","tonnes","491.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","1996","tonnes","844.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","1997","tonnes","918.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","1998","tonnes","270.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","2006","tonnes","270.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","2007","tonnes","535.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","2008","tonnes","500.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","2009","tonnes","381.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","2010","tonnes","708.000","Q"
"9","Argentina","1356","Plant Growth Regulators + (Total)","5161","5161","Use","2011","tonnes","1055.000","Q"
"9","Argentina","1313","Pyrethroids","5161","5161","Use","1993","tonnes","131.000","Q"
"9","Argentina","1313","Pyrethroids","5161","5161","Use","1994","tonnes","346.000","Q"
"9","Argentina","1313","Pyrethroids","5161","5161","Use","1995","tonnes","538.000","Q"
"9","Argentina","1313","Pyrethroids","5161","5161","Use","1996","tonnes","804.000","Q"
"9","Argentina","1313","Pyrethroids","5161","5161","Use","1997","tonnes","1269.000","Q"
"9","Argentina","1313","Pyrethroids","5161","5161","Use","1998","tonnes","447.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","1993","tonnes","2.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","1994","tonnes","2.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","1995","tonnes","3.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","1996","tonnes","3.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","1997","tonnes","3.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","1998","tonnes","3.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","2006","tonnes","7.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","2007","tonnes","6.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","2008","tonnes","7.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","2009","tonnes","10.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","2010","tonnes","2.000","Q"
"9","Argentina","1345","Rodenticides + (Total)","5161","5161","Use","2011","tonnes","2.000","Q"
"9","Argentina","1328","Sulfonyl Ureas","5161","5161","Use","1993","tonnes","225.000","Q"
"9","Argentina","1328","Sulfonyl Ureas","5161","5161","Use","1994","tonnes","436.000","Q"
"9","Argentina","1328","Sulfonyl Ureas","5161","5161","Use","1995","tonnes","777.000","Q"
